player_id,player_name,season,birthDate,age,age_sq
8471669,Paul Stastny,2017,1985-12-27,30.8,948.6400000000001
8471669,Paul Stastny,2018,1985-12-27,31.8,1011.24
8471669,Paul Stastny,2019,1985-12-27,32.8,1075.84
8471669,Paul Stastny,2020,1985-12-27,33.8,1142.4399999999998
8471669,Paul Stastny,2021,1985-12-27,34.8,1211.0399999999997
8471669,Paul Stastny,2022,1985-12-27,35.8,1281.6399999999999
8471669,Paul Stastny,2023,1985-12-27,36.8,1354.2399999999998
8471670,Guillaume Latendresse,2008,1987-05-24,20.4,416.15999999999997
8471670,Guillaume Latendresse,2009,1987-05-24,21.4,457.9599999999999
8471670,Guillaume Latendresse,2010,1987-05-24,22.4,501.75999999999993
8471670,Guillaume Latendresse,2011,1987-05-24,23.4,547.56
8471670,Guillaume Latendresse,2012,1987-05-24,24.4,595.3599999999999
8471670,Guillaume Latendresse,2013,1987-05-24,25.4,645.16
8471671,Dustin Kohn,2010,1987-02-02,22.7,515.29
8471675,Sidney Crosby,2008,1987-08-07,20.2,408.03999999999996
8471675,Sidney Crosby,2009,1987-08-07,21.2,449.44
8471675,Sidney Crosby,2010,1987-08-07,22.2,492.84
8471675,Sidney Crosby,2011,1987-08-07,23.2,538.24
8471675,Sidney Crosby,2012,1987-08-07,24.2,585.64
8471675,Sidney Crosby,2013,1987-08-07,25.2,635.04
8471675,Sidney Crosby,2014,1987-08-07,26.2,686.4399999999999
8471675,Sidney Crosby,2015,1987-08-07,27.2,739.8399999999999
8471675,Sidney Crosby,2016,1987-08-07,28.2,795.24
8471675,Sidney Crosby,2017,1987-08-07,29.2,852.64
8471675,Sidney Crosby,2018,1987-08-07,30.2,912.04
8471675,Sidney Crosby,2019,1987-08-07,31.2,973.4399999999999
8471675,Sidney Crosby,2020,1987-08-07,32.2,1036.8400000000001
8471675,Sidney Crosby,2021,1987-08-07,33.2,1102.2400000000002
8471675,Sidney Crosby,2022,1987-08-07,34.2,1169.64
8471675,Sidney Crosby,2023,1987-08-07,35.2,1239.0400000000002
8471675,Sidney Crosby,2024,1987-08-07,36.2,1310.4400000000003
8471675,Sidney Crosby,2025,1987-08-07,37.2,1383.8400000000001
8471675,Sidney Crosby,2026,1987-08-07,38.2,1459.2400000000002
8471676,Bobby Ryan,2008,1987-03-17,20.5,420.25
8471676,Bobby Ryan,2009,1987-03-17,21.5,462.25
8471676,Bobby Ryan,2010,1987-03-17,22.5,506.25
8471676,Bobby Ryan,2011,1987-03-17,23.5,552.25
8471676,Bobby Ryan,2012,1987-03-17,24.5,600.25
8471676,Bobby Ryan,2013,1987-03-17,25.5,650.25
8471676,Bobby Ryan,2014,1987-03-17,26.5,702.25
8471676,Bobby Ryan,2015,1987-03-17,27.5,756.25
8471676,Bobby Ryan,2016,1987-03-17,28.5,812.25
8471676,Bobby Ryan,2017,1987-03-17,29.5,870.25
8471676,Bobby Ryan,2018,1987-03-17,30.5,930.25
8471676,Bobby Ryan,2019,1987-03-17,31.5,992.25
8471676,Bobby Ryan,2020,1987-03-17,32.5,1056.25
8471676,Bobby Ryan,2021,1987-03-17,33.5,1122.25
8471677,Jack Johnson,2008,1987-01-13,20.7,428.48999999999995
8471677,Jack Johnson,2009,1987-01-13,21.7,470.89
8471677,Jack Johnson,2010,1987-01-13,22.7,515.29
8471677,Jack Johnson,2011,1987-01-13,23.7,561.6899999999999
8471677,Jack Johnson,2012,1987-01-13,24.7,610.0899999999999
8471677,Jack Johnson,2013,1987-01-13,25.7,660.49
8471677,Jack Johnson,2014,1987-01-13,26.7,712.89
8471677,Jack Johnson,2015,1987-01-13,27.7,767.29
8471677,Jack Johnson,2016,1987-01-13,28.7,823.6899999999999
8471677,Jack Johnson,2017,1987-01-13,29.7,882.0899999999999
8471677,Jack Johnson,2018,1987-01-13,30.7,942.49
8471677,Jack Johnson,2019,1987-01-13,31.7,1004.89
8471677,Jack Johnson,2020,1987-01-13,32.7,1069.2900000000002
8471677,Jack Johnson,2021,1987-01-13,33.7,1135.6900000000003
8471677,Jack Johnson,2022,1987-01-13,34.7,1204.0900000000001
8471677,Jack Johnson,2023,1987-01-13,35.7,1274.4900000000002
8471677,Jack Johnson,2024,1987-01-13,36.7,1346.89
8471677,Jack Johnson,2025,1987-01-13,37.7,1421.2900000000002
8471678,Benoit Pouliot,2008,1986-09-29,21.0,441.0
8471678,Benoit Pouliot,2009,1986-09-29,22.0,484.0
8471678,Benoit Pouliot,2010,1986-09-29,23.0,529.0
8471678,Benoit Pouliot,2011,1986-09-29,24.0,576.0
8471678,Benoit Pouliot,2012,1986-09-29,25.0,625.0
8471678,Benoit Pouliot,2013,1986-09-29,26.0,676.0
8471678,Benoit Pouliot,2014,1986-09-29,27.0,729.0
8471678,Benoit Pouliot,2015,1986-09-29,28.0,784.0
8471678,Benoit Pouliot,2016,1986-09-29,29.0,841.0
8471678,Benoit Pouliot,2017,1986-09-29,30.0,900.0
8471678,Benoit Pouliot,2018,1986-09-29,31.0,961.0
8471680,Gilbert Brule,2008,1987-01-01,20.7,428.48999999999995
8471680,Gilbert Brule,2009,1987-01-01,21.7,470.89
8471680,Gilbert Brule,2010,1987-01-01,22.7,515.29
8471680,Gilbert Brule,2011,1987-01-01,23.7,561.6899999999999
8471680,Gilbert Brule,2012,1987-01-01,24.7,610.0899999999999
8471680,Gilbert Brule,2014,1987-01-01,26.7,712.89
8471681,Jack Skille,2008,1987-05-19,20.4,416.15999999999997
8471681,Jack Skille,2009,1987-05-19,21.4,457.9599999999999
8471681,Jack Skille,2010,1987-05-19,22.4,501.75999999999993
8471681,Jack Skille,2011,1987-05-19,23.4,547.56
8471681,Jack Skille,2012,1987-05-19,24.4,595.3599999999999
8471681,Jack Skille,2013,1987-05-19,25.4,645.16
8471681,Jack Skille,2014,1987-05-19,26.4,696.9599999999999
8471681,Jack Skille,2015,1987-05-19,27.4,750.7599999999999
8471681,Jack Skille,2016,1987-05-19,28.4,806.56
8471681,Jack Skille,2017,1987-05-19,29.4,864.3599999999999
8471682,Devin Setoguchi,2008,1987-01-01,20.7,428.48999999999995
8471682,Devin Setoguchi,2009,1987-01-01,21.7,470.89
8471682,Devin Setoguchi,2010,1987-01-01,22.7,515.29
8471682,Devin Setoguchi,2011,1987-01-01,23.7,561.6899999999999
8471682,Devin Setoguchi,2012,1987-01-01,24.7,610.0899999999999
8471682,Devin Setoguchi,2013,1987-01-01,25.7,660.49
8471682,Devin Setoguchi,2014,1987-01-01,26.7,712.89
8471682,Devin Setoguchi,2015,1987-01-01,27.7,767.29
8471682,Devin Setoguchi,2017,1987-01-01,29.7,882.0899999999999
8471683,Brian Lee,2008,1987-03-26,20.5,420.25
8471683,Brian Lee,2009,1987-03-26,21.5,462.25
8471683,Brian Lee,2010,1987-03-26,22.5,506.25
8471683,Brian Lee,2011,1987-03-26,23.5,552.25
8471683,Brian Lee,2012,1987-03-26,24.5,600.25
8471683,Brian Lee,2013,1987-03-26,25.5,650.25
8471684,Luc Bourdon,2008,1987-02-16,20.6,424.36000000000007
8471685,Anze Kopitar,2008,1987-08-24,20.1,404.01000000000005
8471685,Anze Kopitar,2009,1987-08-24,21.1,445.21000000000004
8471685,Anze Kopitar,2010,1987-08-24,22.1,488.4100000000001
8471685,Anze Kopitar,2011,1987-08-24,23.1,533.61
8471685,Anze Kopitar,2012,1987-08-24,24.1,580.8100000000001
8471685,Anze Kopitar,2013,1987-08-24,25.1,630.0100000000001
8471685,Anze Kopitar,2014,1987-08-24,26.1,681.21
8471685,Anze Kopitar,2015,1987-08-24,27.1,734.4100000000001
8471685,Anze Kopitar,2016,1987-08-24,28.1,789.6100000000001
8471685,Anze Kopitar,2017,1987-08-24,29.1,846.8100000000001
8471685,Anze Kopitar,2018,1987-08-24,30.1,906.0100000000001
8471685,Anze Kopitar,2019,1987-08-24,31.1,967.21
8471685,Anze Kopitar,2020,1987-08-24,32.1,1030.41
8471685,Anze Kopitar,2021,1987-08-24,33.1,1095.6100000000001
8471685,Anze Kopitar,2022,1987-08-24,34.1,1162.8100000000002
8471685,Anze Kopitar,2023,1987-08-24,35.1,1232.01
8471685,Anze Kopitar,2024,1987-08-24,36.1,1303.21
8471685,Anze Kopitar,2025,1987-08-24,37.1,1376.41
8471685,Anze Kopitar,2026,1987-08-24,38.1,1451.6100000000001
8471686,Marc Staal,2008,1987-01-13,20.7,428.48999999999995
8471686,Marc Staal,2009,1987-01-13,21.7,470.89
8471686,Marc Staal,2010,1987-01-13,22.7,515.29
8471686,Marc Staal,2011,1987-01-13,23.7,561.6899999999999
8471686,Marc Staal,2012,1987-01-13,24.7,610.0899999999999
8471686,Marc Staal,2013,1987-01-13,25.7,660.49
8471686,Marc Staal,2014,1987-01-13,26.7,712.89
8471686,Marc Staal,2015,1987-01-13,27.7,767.29
8471686,Marc Staal,2016,1987-01-13,28.7,823.6899999999999
8471686,Marc Staal,2017,1987-01-13,29.7,882.0899999999999
8471686,Marc Staal,2018,1987-01-13,30.7,942.49
8471686,Marc Staal,2019,1987-01-13,31.7,1004.89
8471686,Marc Staal,2020,1987-01-13,32.7,1069.2900000000002
8471686,Marc Staal,2021,1987-01-13,33.7,1135.6900000000003
8471686,Marc Staal,2022,1987-01-13,34.7,1204.0900000000001
8471686,Marc Staal,2023,1987-01-13,35.7,1274.4900000000002
8471686,Marc Staal,2024,1987-01-13,36.7,1346.89
8471689,Ryan O'Marra,2010,1987-06-09,22.3,497.29
8471689,Ryan O'Marra,2011,1987-06-09,23.3,542.89
8471689,Ryan O'Marra,2012,1987-06-09,24.3,590.49
8471691,Martin Hanzal,2008,1987-02-20,20.6,424.36000000000007
8471691,Martin Hanzal,2009,1987-02-20,21.6,466.56000000000006
8471691,Martin Hanzal,2010,1987-02-20,22.6,510.76000000000005
8471691,Martin Hanzal,2011,1987-02-20,23.6,556.96
8471691,Martin Hanzal,2012,1987-02-20,24.6,605.1600000000001
8471691,Martin Hanzal,2013,1987-02-20,25.6,655.3600000000001
8471691,Martin Hanzal,2014,1987-02-20,26.6,707.5600000000001
8471691,Martin Hanzal,2015,1987-02-20,27.6,761.7600000000001
8471691,Martin Hanzal,2016,1987-02-20,28.6,817.96
8471691,Martin Hanzal,2017,1987-02-20,29.6,876.1600000000001
8471691,Martin Hanzal,2018,1987-02-20,30.6,936.3600000000001
8471691,Martin Hanzal,2019,1987-02-20,31.6,998.5600000000001
8471692,Ryan Parent,2008,1987-03-17,20.5,420.25
8471692,Ryan Parent,2009,1987-03-17,21.5,462.25
8471692,Ryan Parent,2010,1987-03-17,22.5,506.25
8471692,Ryan Parent,2011,1987-03-17,23.5,552.25
8471693,Jakub Kindl,2010,1987-02-10,22.6,510.76000000000005
8471693,Jakub Kindl,2011,1987-02-10,23.6,556.96
8471693,Jakub Kindl,2012,1987-02-10,24.6,605.1600000000001
8471693,Jakub Kindl,2013,1987-02-10,25.6,655.3600000000001
8471693,Jakub Kindl,2014,1987-02-10,26.6,707.5600000000001
8471693,Jakub Kindl,2015,1987-02-10,27.6,761.7600000000001
8471693,Jakub Kindl,2016,1987-02-10,28.6,817.96
8471693,Jakub Kindl,2017,1987-02-10,29.6,876.1600000000001
8471694,Kenndal McArdle,2009,1987-01-04,21.7,470.89
8471694,Kenndal McArdle,2010,1987-01-04,22.7,515.29
8471694,Kenndal McArdle,2011,1987-01-04,23.7,561.6899999999999
8471694,Kenndal McArdle,2012,1987-01-04,24.7,610.0899999999999
8471696,Matt Lashoff,2008,1986-09-29,21.0,441.0
8471696,Matt Lashoff,2009,1986-09-29,22.0,484.0
8471696,Matt Lashoff,2010,1986-09-29,23.0,529.0
8471696,Matt Lashoff,2011,1986-09-29,24.0,576.0
8471697,Niclas Bergfors,2008,1987-03-07,20.6,424.36000000000007
8471697,Niclas Bergfors,2009,1987-03-07,21.6,466.56000000000006
8471697,Niclas Bergfors,2010,1987-03-07,22.6,510.76000000000005
8471697,Niclas Bergfors,2011,1987-03-07,23.6,556.96
8471697,Niclas Bergfors,2012,1987-03-07,24.6,605.1600000000001
8471698,T.J. Oshie,2009,1986-12-23,21.8,475.24
8471698,T.J. Oshie,2010,1986-12-23,22.8,519.84
8471698,T.J. Oshie,2011,1986-12-23,23.8,566.44
8471698,T.J. Oshie,2012,1986-12-23,24.8,615.0400000000001
8471698,T.J. Oshie,2013,1986-12-23,25.8,665.64
8471698,T.J. Oshie,2014,1986-12-23,26.8,718.24
8471698,T.J. Oshie,2015,1986-12-23,27.8,772.84
8471698,T.J. Oshie,2016,1986-12-23,28.8,829.44
8471698,T.J. Oshie,2017,1986-12-23,29.8,888.0400000000001
8471698,T.J. Oshie,2018,1986-12-23,30.8,948.6400000000001
8471698,T.J. Oshie,2019,1986-12-23,31.8,1011.24
8471698,T.J. Oshie,2020,1986-12-23,32.8,1075.84
8471698,T.J. Oshie,2021,1986-12-23,33.8,1142.4399999999998
8471698,T.J. Oshie,2022,1986-12-23,34.8,1211.0399999999997
8471698,T.J. Oshie,2023,1986-12-23,35.8,1281.6399999999999
8471698,T.J. Oshie,2024,1986-12-23,36.8,1354.2399999999998
8471699,Andrew Cogliano,2008,1987-06-14,20.3,412.09000000000003
8471699,Andrew Cogliano,2009,1987-06-14,21.3,453.69000000000005
8471699,Andrew Cogliano,2010,1987-06-14,22.3,497.29
8471699,Andrew Cogliano,2011,1987-06-14,23.3,542.89
8471699,Andrew Cogliano,2012,1987-06-14,24.3,590.49
8471699,Andrew Cogliano,2013,1987-06-14,25.3,640.09
8471699,Andrew Cogliano,2014,1987-06-14,26.3,691.69
8471699,Andrew Cogliano,2015,1987-06-14,27.3,745.2900000000001
8471699,Andrew Cogliano,2016,1987-06-14,28.3,800.89
8471699,Andrew Cogliano,2017,1987-06-14,29.3,858.49
8471699,Andrew Cogliano,2018,1987-06-14,30.3,918.09
8471699,Andrew Cogliano,2019,1987-06-14,31.3,979.69
8471699,Andrew Cogliano,2020,1987-06-14,32.3,1043.2899999999997
8471699,Andrew Cogliano,2021,1987-06-14,33.3,1108.8899999999999
8471699,Andrew Cogliano,2022,1987-06-14,34.3,1176.4899999999998
8471699,Andrew Cogliano,2023,1987-06-14,35.3,1246.0899999999997
8471699,Andrew Cogliano,2024,1987-06-14,36.3,1317.6899999999998
8471700,Matt Pelech,2009,1987-09-04,21.1,445.21000000000004
8471700,Matt Pelech,2013,1987-09-04,25.1,630.0100000000001
8471700,Matt Pelech,2014,1987-09-04,26.1,681.21
8471701,Joe Finley,2012,1987-06-29,24.3,590.49
8471701,Joe Finley,2013,1987-06-29,25.3,640.09
8471702,Matt Niskanen,2008,1986-12-06,20.8,432.64000000000004
8471702,Matt Niskanen,2009,1986-12-06,21.8,475.24
8471702,Matt Niskanen,2010,1986-12-06,22.8,519.84
8471702,Matt Niskanen,2011,1986-12-06,23.8,566.44
8471702,Matt Niskanen,2012,1986-12-06,24.8,615.0400000000001
8471702,Matt Niskanen,2013,1986-12-06,25.8,665.64
8471702,Matt Niskanen,2014,1986-12-06,26.8,718.24
8471702,Matt Niskanen,2015,1986-12-06,27.8,772.84
8471702,Matt Niskanen,2016,1986-12-06,28.8,829.44
8471702,Matt Niskanen,2017,1986-12-06,29.8,888.0400000000001
8471702,Matt Niskanen,2018,1986-12-06,30.8,948.6400000000001
8471702,Matt Niskanen,2019,1986-12-06,31.8,1011.24
8471702,Matt Niskanen,2020,1986-12-06,32.8,1075.84
8471703,Steve Downie,2008,1987-04-03,20.5,420.25
8471703,Steve Downie,2009,1987-04-03,21.5,462.25
8471703,Steve Downie,2010,1987-04-03,22.5,506.25
8471703,Steve Downie,2011,1987-04-03,23.5,552.25
8471703,Steve Downie,2012,1987-04-03,24.5,600.25
8471703,Steve Downie,2013,1987-04-03,25.5,650.25
8471703,Steve Downie,2014,1987-04-03,26.5,702.25
8471703,Steve Downie,2015,1987-04-03,27.5,756.25
8471703,Steve Downie,2016,1987-04-03,28.5,812.25
8471704,Vladimir Mihalik,2009,1987-01-29,21.7,470.89
8471704,Vladimir Mihalik,2010,1987-01-29,22.7,515.29
8471705,Brendan Mikkelson,2009,1987-06-22,21.3,453.69000000000005
8471705,Brendan Mikkelson,2010,1987-06-22,22.3,497.29
8471705,Brendan Mikkelson,2011,1987-06-22,23.3,542.89
8471705,Brendan Mikkelson,2012,1987-06-22,24.3,590.49
8471705,Brendan Mikkelson,2013,1987-06-22,25.3,640.09
8471707,James Neal,2009,1987-09-03,21.1,445.21000000000004
8471707,James Neal,2010,1987-09-03,22.1,488.4100000000001
8471707,James Neal,2011,1987-09-03,23.1,533.61
8471707,James Neal,2012,1987-09-03,24.1,580.8100000000001
8471707,James Neal,2013,1987-09-03,25.1,630.0100000000001
8471707,James Neal,2014,1987-09-03,26.1,681.21
8471707,James Neal,2015,1987-09-03,27.1,734.4100000000001
8471707,James Neal,2016,1987-09-03,28.1,789.6100000000001
8471707,James Neal,2017,1987-09-03,29.1,846.8100000000001
8471707,James Neal,2018,1987-09-03,30.1,906.0100000000001
8471707,James Neal,2019,1987-09-03,31.1,967.21
8471707,James Neal,2020,1987-09-03,32.1,1030.41
8471707,James Neal,2021,1987-09-03,33.1,1095.6100000000001
8471707,James Neal,2022,1987-09-03,34.1,1162.8100000000002
8471708,Ryan Stoa,2010,1987-04-13,22.5,506.25
8471708,Ryan Stoa,2011,1987-04-13,23.5,552.25
8471708,Ryan Stoa,2014,1987-04-13,26.5,702.25
8471709,Marc-Edouard Vlasic,2008,1987-03-30,20.5,420.25
8471709,Marc-Edouard Vlasic,2009,1987-03-30,21.5,462.25
8471709,Marc-Edouard Vlasic,2010,1987-03-30,22.5,506.25
8471709,Marc-Edouard Vlasic,2011,1987-03-30,23.5,552.25
8471709,Marc-Edouard Vlasic,2012,1987-03-30,24.5,600.25
8471709,Marc-Edouard Vlasic,2013,1987-03-30,25.5,650.25
8471709,Marc-Edouard Vlasic,2014,1987-03-30,26.5,702.25
8471709,Marc-Edouard Vlasic,2015,1987-03-30,27.5,756.25
8471709,Marc-Edouard Vlasic,2016,1987-03-30,28.5,812.25
8471709,Marc-Edouard Vlasic,2017,1987-03-30,29.5,870.25
8471709,Marc-Edouard Vlasic,2018,1987-03-30,30.5,930.25
8471709,Marc-Edouard Vlasic,2019,1987-03-30,31.5,992.25
8471709,Marc-Edouard Vlasic,2020,1987-03-30,32.5,1056.25
8471709,Marc-Edouard Vlasic,2021,1987-03-30,33.5,1122.25
8471709,Marc-Edouard Vlasic,2022,1987-03-30,34.5,1190.25
8471709,Marc-Edouard Vlasic,2023,1987-03-30,35.5,1260.25
8471709,Marc-Edouard Vlasic,2024,1987-03-30,36.5,1332.25
8471709,Marc-Edouard Vlasic,2025,1987-03-30,37.5,1406.25
8471710,Taylor Chorney,2009,1987-04-27,21.4,457.9599999999999
8471710,Taylor Chorney,2010,1987-04-27,22.4,501.75999999999993
8471710,Taylor Chorney,2011,1987-04-27,23.4,547.56
8471710,Taylor Chorney,2012,1987-04-27,24.4,595.3599999999999
8471710,Taylor Chorney,2015,1987-04-27,27.4,750.7599999999999
8471710,Taylor Chorney,2016,1987-04-27,28.4,806.56
8471710,Taylor Chorney,2017,1987-04-27,29.4,864.3599999999999
8471710,Taylor Chorney,2018,1987-04-27,30.4,924.16
8471711,Scott Jackson,2010,1987-02-05,22.7,515.29
8471713,Petr Kalus,2010,1987-06-29,22.3,497.29
8471714,Michael Sauer,2009,1987-08-07,21.2,449.44
8471714,Michael Sauer,2011,1987-08-07,23.2,538.24
8471714,Michael Sauer,2012,1987-08-07,24.2,585.64
8471716,Justin Abdelkader,2008,1987-02-25,20.6,424.36000000000007
8471716,Justin Abdelkader,2009,1987-02-25,21.6,466.56000000000006
8471716,Justin Abdelkader,2010,1987-02-25,22.6,510.76000000000005
8471716,Justin Abdelkader,2011,1987-02-25,23.6,556.96
8471716,Justin Abdelkader,2012,1987-02-25,24.6,605.1600000000001
8471716,Justin Abdelkader,2013,1987-02-25,25.6,655.3600000000001
8471716,Justin Abdelkader,2014,1987-02-25,26.6,707.5600000000001
8471716,Justin Abdelkader,2015,1987-02-25,27.6,761.7600000000001
8471716,Justin Abdelkader,2016,1987-02-25,28.6,817.96
8471716,Justin Abdelkader,2017,1987-02-25,29.6,876.1600000000001
8471716,Justin Abdelkader,2018,1987-02-25,30.6,936.3600000000001
8471716,Justin Abdelkader,2019,1987-02-25,31.6,998.5600000000001
8471716,Justin Abdelkader,2020,1987-02-25,32.6,1062.76
8471717,Adam McQuaid,2010,1986-10-12,23.0,529.0
8471717,Adam McQuaid,2011,1986-10-12,24.0,576.0
8471717,Adam McQuaid,2012,1986-10-12,25.0,625.0
8471717,Adam McQuaid,2013,1986-10-12,26.0,676.0
8471717,Adam McQuaid,2014,1986-10-12,27.0,729.0
8471717,Adam McQuaid,2015,1986-10-12,28.0,784.0
8471717,Adam McQuaid,2016,1986-10-12,29.0,841.0
8471717,Adam McQuaid,2017,1986-10-12,30.0,900.0
8471717,Adam McQuaid,2018,1986-10-12,31.0,961.0
8471717,Adam McQuaid,2019,1986-10-12,32.0,1024.0
8471718,Marc-Andre Cliche,2010,1987-03-23,22.5,506.25
8471718,Marc-Andre Cliche,2014,1987-03-23,26.5,702.25
8471718,Marc-Andre Cliche,2015,1987-03-23,27.5,756.25
8471719,Matt Kassian,2011,1986-10-28,23.9,571.2099999999999
8471719,Matt Kassian,2012,1986-10-28,24.9,620.0099999999999
8471719,Matt Kassian,2013,1986-10-28,25.9,670.81
8471719,Matt Kassian,2014,1986-10-28,26.9,723.6099999999999
8471724,Kris Letang,2008,1987-04-24,20.4,416.15999999999997
8471724,Kris Letang,2009,1987-04-24,21.4,457.9599999999999
8471724,Kris Letang,2010,1987-04-24,22.4,501.75999999999993
8471724,Kris Letang,2011,1987-04-24,23.4,547.56
8471724,Kris Letang,2012,1987-04-24,24.4,595.3599999999999
8471724,Kris Letang,2013,1987-04-24,25.4,645.16
8471724,Kris Letang,2014,1987-04-24,26.4,696.9599999999999
8471724,Kris Letang,2015,1987-04-24,27.4,750.7599999999999
8471724,Kris Letang,2016,1987-04-24,28.4,806.56
8471724,Kris Letang,2017,1987-04-24,29.4,864.3599999999999
8471724,Kris Letang,2018,1987-04-24,30.4,924.16
8471724,Kris Letang,2019,1987-04-24,31.4,985.9599999999999
8471724,Kris Letang,2020,1987-04-24,32.4,1049.76
8471724,Kris Letang,2021,1987-04-24,33.4,1115.56
8471724,Kris Letang,2022,1987-04-24,34.4,1183.36
8471724,Kris Letang,2023,1987-04-24,35.4,1253.1599999999999
8471724,Kris Letang,2024,1987-04-24,36.4,1324.9599999999998
8471724,Kris Letang,2025,1987-04-24,37.4,1398.76
8471724,Kris Letang,2026,1987-04-24,38.4,1474.56
8471728,Brodie Dupont,2011,1987-02-17,23.6,556.96
8471729,Kris Russell,2008,1987-05-02,20.4,416.15999999999997
8471729,Kris Russell,2009,1987-05-02,21.4,457.9599999999999
8471729,Kris Russell,2010,1987-05-02,22.4,501.75999999999993
8471729,Kris Russell,2011,1987-05-02,23.4,547.56
8471729,Kris Russell,2012,1987-05-02,24.4,595.3599999999999
8471729,Kris Russell,2013,1987-05-02,25.4,645.16
8471729,Kris Russell,2014,1987-05-02,26.4,696.9599999999999
8471729,Kris Russell,2015,1987-05-02,27.4,750.7599999999999
8471729,Kris Russell,2016,1987-05-02,28.4,806.56
8471729,Kris Russell,2017,1987-05-02,29.4,864.3599999999999
8471729,Kris Russell,2018,1987-05-02,30.4,924.16
8471729,Kris Russell,2019,1987-05-02,31.4,985.9599999999999
8471729,Kris Russell,2020,1987-05-02,32.4,1049.76
8471729,Kris Russell,2021,1987-05-02,33.4,1115.56
8471729,Kris Russell,2022,1987-05-02,34.4,1183.36
8471730,Evan Brophey,2011,1986-12-03,23.8,566.44
8471730,Evan Brophey,2012,1986-12-03,24.8,615.0400000000001
8471733,Rich Clune,2010,1987-04-25,22.4,501.75999999999993
8471733,Rich Clune,2013,1987-04-25,25.4,645.16
8471733,Rich Clune,2014,1987-04-25,26.4,696.9599999999999
8471733,Rich Clune,2015,1987-04-25,27.4,750.7599999999999
8471733,Rich Clune,2016,1987-04-25,28.4,806.56
8471735,Keith Yandle,2008,1986-09-09,21.1,445.21000000000004
8471735,Keith Yandle,2009,1986-09-09,22.1,488.4100000000001
8471735,Keith Yandle,2010,1986-09-09,23.1,533.61
8471735,Keith Yandle,2011,1986-09-09,24.1,580.8100000000001
8471735,Keith Yandle,2012,1986-09-09,25.1,630.0100000000001
8471735,Keith Yandle,2013,1986-09-09,26.1,681.21
8471735,Keith Yandle,2014,1986-09-09,27.1,734.4100000000001
8471735,Keith Yandle,2015,1986-09-09,28.1,789.6100000000001
8471735,Keith Yandle,2016,1986-09-09,29.1,846.8100000000001
8471735,Keith Yandle,2017,1986-09-09,30.1,906.0100000000001
8471735,Keith Yandle,2018,1986-09-09,31.1,967.21
8471735,Keith Yandle,2019,1986-09-09,32.1,1030.41
8471735,Keith Yandle,2020,1986-09-09,33.1,1095.6100000000001
8471735,Keith Yandle,2021,1986-09-09,34.1,1162.8100000000002
8471735,Keith Yandle,2022,1986-09-09,35.1,1232.01
8471736,Radek Smolenak,2009,1986-12-03,21.8,475.24
8471736,Radek Smolenak,2010,1986-12-03,22.8,519.84
8471738,Perttu Lindgren,2010,1987-08-26,22.1,488.4100000000001
8471741,Teemu Laakso,2010,1987-08-27,22.1,488.4100000000001
8471741,Teemu Laakso,2011,1987-08-27,23.1,533.61
8471741,Teemu Laakso,2012,1987-08-27,24.1,580.8100000000001
8471742,Cody Franson,2010,1987-08-08,22.1,488.4100000000001
8471742,Cody Franson,2011,1987-08-08,23.1,533.61
8471742,Cody Franson,2012,1987-08-08,24.1,580.8100000000001
8471742,Cody Franson,2013,1987-08-08,25.1,630.0100000000001
8471742,Cody Franson,2014,1987-08-08,26.1,681.21
8471742,Cody Franson,2015,1987-08-08,27.1,734.4100000000001
8471742,Cody Franson,2016,1987-08-08,28.1,789.6100000000001
8471742,Cody Franson,2017,1987-08-08,29.1,846.8100000000001
8471742,Cody Franson,2018,1987-08-08,30.1,906.0100000000001
8471743,Vladimir Sobotka,2008,1987-07-02,20.2,408.03999999999996
8471743,Vladimir Sobotka,2009,1987-07-02,21.3,453.69000000000005
8471743,Vladimir Sobotka,2010,1987-07-02,22.3,497.29
8471743,Vladimir Sobotka,2011,1987-07-02,23.2,538.24
8471743,Vladimir Sobotka,2012,1987-07-02,24.2,585.64
8471743,Vladimir Sobotka,2013,1987-07-02,25.3,640.09
8471743,Vladimir Sobotka,2014,1987-07-02,26.3,691.69
8471743,Vladimir Sobotka,2017,1987-07-02,29.3,858.49
8471743,Vladimir Sobotka,2018,1987-07-02,30.3,918.09
8471743,Vladimir Sobotka,2019,1987-07-02,31.2,973.4399999999999
8471743,Vladimir Sobotka,2020,1987-07-02,32.2,1036.8400000000001
8471746,Phil Oreskovic,2009,1987-01-26,21.7,470.89
8471747,Mikko Lehtonen,2009,1987-04-01,21.5,462.25
8471747,Mikko Lehtonen,2010,1987-04-01,22.5,506.25
8471748,Mark Fraser,2010,1986-09-29,23.0,529.0
8471748,Mark Fraser,2011,1986-09-29,24.0,576.0
8471748,Mark Fraser,2012,1986-09-29,25.0,625.0
8471748,Mark Fraser,2013,1986-09-29,26.0,676.0
8471748,Mark Fraser,2014,1986-09-29,27.0,729.0
8471748,Mark Fraser,2015,1986-09-29,28.0,784.0
8471752,Marc-Andre Gragnani,2008,1987-03-11,20.6,424.36000000000007
8471752,Marc-Andre Gragnani,2009,1987-03-11,21.6,466.56000000000006
8471752,Marc-Andre Gragnani,2011,1987-03-11,23.6,556.96
8471752,Marc-Andre Gragnani,2012,1987-03-11,24.6,605.1600000000001
8471752,Marc-Andre Gragnani,2013,1987-03-11,25.6,655.3600000000001
